neuron_label,root_id,cell_type,subtype,branch_idx,branch_order,mean_diameter_nm,total_length_nm,electrotonic_length,soma_distance_nm,synapse_count,exc_count,inh_count,exc_fraction
exc_5PET,864691135884866160,excitatory,5PET,118,5,1017.65,116891.22698077597,0.20069813012133478,103030.3130211533,36,17,19,0.4722222222222222
exc_5PET,864691135884866160,excitatory,5PET,119,28,1059.6190476190477,29835.465294674967,0.050201716208818366,523573.3341794195,1,1,0,1.0
exc_5PET,864691135884866160,excitatory,5PET,120,28,814.8571428571429,8058.199006514271,0.015461722608555049,512684.70103533915,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,121,3,929.2903225806451,91181.38138093338,0.16382911585854143,95959.81861898652,19,8,11,0.42105263157894735
exc_5PET,864691135884866160,excitatory,5PET,122,3,1071.457627118644,85240.58106889036,0.142632839646262,92989.41846296501,14,11,3,0.7857142857142857
exc_5PET,864691135884866160,excitatory,5PET,123,27,780.3888888888889,51998.263486022544,0.10195157257676224,500371.79584246245,3,3,0,1.0
exc_5PET,864691135884866160,excitatory,5PET,124,27,1256.3636363636363,47165.65912392759,0.07288343895808858,497955.49366141495,3,3,0,1.0
exc_5PET,864691135884866160,excitatory,5PET,125,2,1348.84,73289.506493369,0.10930051453573768,67111.4625977847,25,13,12,0.52
exc_5PET,864691135884866160,excitatory,5PET,126,2,1680.5454545454545,13871.01540438991,0.018532915671775743,37402.21705329516,8,2,6,0.25
exc_5PET,864691135884866160,excitatory,5PET,127,2,1625.0,4491.615151865781,0.0061029032192082165,32315.86596282296,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,128,2,1804.909090909091,13611.516644084077,0.017548478975853293,36875.81670893211,8,2,6,0.25
exc_5PET,864691135884866160,excitatory,5PET,129,22,2195.3333333333335,25460.825293383197,0.02976342243678584,390228.99123623065,5,2,3,0.4
exc_5PET,864691135884866160,excitatory,5PET,130,22,2324.6666666666665,32980.934095978955,0.03746650951623012,393989.0456375285,1,1,0,1.0
exc_5PET,864691135884866160,excitatory,5PET,131,3,1222.6913580246915,120155.292173734,0.188211046664016,94639.31962562285,33,11,22,0.3333333333333333
exc_5PET,864691135884866160,excitatory,5PET,132,3,1108.1492537313434,97564.32231517087,0.16052864151888674,83343.83469634128,41,15,26,0.36585365853658536
exc_5PET,864691135884866160,excitatory,5PET,133,3,1037.8387096774193,91181.16158920473,0.15502466992396113,122798.36100359893,30,13,17,0.43333333333333335
exc_5PET,864691135884866160,excitatory,5PET,134,3,996.2142857142857,80319.6763661456,0.13938184039575838,117367.61839206936,27,16,11,0.5925925925925926
exc_5PET,864691135884866160,excitatory,5PET,135,23,1927.888888888889,25426.2815500467,0.031717757830671434,415672.54465794563,4,4,0,1.0
exc_5PET,864691135884866160,excitatory,5PET,136,23,1351.7777777777778,64977.357990912365,0.09679881143694698,435448.08287837845,5,2,3,0.4
exc_5PET,864691135884866160,excitatory,5PET,137,3,1199.741935483871,91402.4983388184,0.14453558158624927,149457.46501387842,25,17,8,0.68
exc_5PET,864691135884866160,excitatory,5PET,138,3,877.5,9123.633134169864,0.01686960363270342,108318.03241155413,2,2,0,1.0
exc_5PET,864691135884866160,excitatory,5PET,139,9,994.2105263157895,83689.10276515986,0.14537521186627178,111178.60720427183,32,11,21,0.34375
exc_5PET,864691135884866160,excitatory,5PET,140,9,954.8888888888889,77596.0082856165,0.137538279754218,108132.05996450015,27,12,15,0.4444444444444444
exc_5PET,864691135884866160,excitatory,5PET,141,24,1678.7142857142858,40623.06382016278,0.05430563662974913,448697.21734305035,1,1,0,1.0
exc_5PET,864691135884866160,excitatory,5PET,142,24,1358.25,21390.72035476391,0.031790413777785395,439081.0456103509,2,2,0,1.0
exc_5PET,864691135884866160,excitatory,5PET,143,6,1039.5555555555557,11873.96770034478,0.020171241951925434,135818.42122692842,2,2,0,1.0
exc_5PET,864691135884866160,excitatory,5PET,144,6,1005.0,3326.06749102492,0.005746569373698085,131544.47112226847,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,145,2,920.3853211009174,161327.17536534386,0.29126165670503595,106984.6647564425,36,16,20,0.4444444444444444
exc_5PET,864691135884866160,excitatory,5PET,146,2,2037.5,9220.84802063416,0.011188778661263606,30931.501084087642,4,0,4,0.0
exc_5PET,864691135884866160,excitatory,5PET,147,7,1136.0,5986.158583000115,0.009727913035529723,144748.48436860085,5,2,3,0.4
exc_5PET,864691135884866160,excitatory,5PET,148,7,716.0,2621.9164588847575,0.0053668933608304195,143066.36330654318,2,1,1,0.5
exc_5PET,864691135884866160,excitatory,5PET,149,8,1092.5,10015.596610268687,0.016596890513512083,152749.36196523526,2,0,2,0.0
exc_5PET,864691135884866160,excitatory,5PET,150,8,696.0,2638.748848015358,0.005478404107423474,149060.9380841086,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,151,25,781.0886075949367,116305.11150949151,0.2279340869281599,527161.3050078775,7,7,0,1.0
exc_5PET,864691135884866160,excitatory,5PET,152,25,2167.0,3637.660405525386,0.004280094172709769,470827.5794558944,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,153,4,1049.4166666666667,70494.92950085772,0.1191912925009421,189964.4304629187,12,4,8,0.3333333333333333
exc_5PET,864691135884866160,excitatory,5PET,154,4,690.5,8264.859500855619,0.017227182758305325,158849.39546291766,0,0,0,
